filename,label,disease,height,width,avg_contour_length,line_density,num_lines
03276.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,23.05796011036357,6.25e-06,3.0
03277.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.404493640943336,8.333333333333334e-06,4.0
03278.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,21.62655810108541,6.25e-06,3.0
03279.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,21.41669568838167,8.333333333333334e-06,4.0
03280.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.88861268904151,6.25e-06,3.0
03281.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,25.29408992199288,6.25e-06,3.0
03282.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,24.16296168630976,6.25e-06,3.0
03283.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.448026836918245,4.166666666666667e-06,2.0
03284.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,31.009858298023584,8.333333333333334e-06,4.0
03285.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,35.5546227910514,4.166666666666667e-06,2.0
03286.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,35.35615630781982,6.25e-06,3.0
03287.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.6128247835006,8.333333333333334e-06,4.0
03288.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.979377317192824,6.25e-06,3.0
03289.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,31.71746174372385,4.166666666666667e-06,2.0
03290.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.75226556187245,8.333333333333334e-06,4.0
03291.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.2932399107022,4.166666666666667e-06,2.0
03292.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.956906530396363,6.25e-06,3.0
03293.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.39331404887513,6.25e-06,3.0
03294.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.88700883511943,8.333333333333334e-06,4.0
03295.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,26.808557723240583,1.0416666666666666e-05,5.0
03296.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.109499610122,6.25e-06,3.0
03297.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,25.443553990487825,6.25e-06,3.0
03298.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,25.368987465158423,1.0416666666666666e-05,5.0
03299.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,27.700637454560045,6.25e-06,3.0
03300.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,23.543805156677504,8.333333333333334e-06,4.0
03301.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.48871530456977,4.166666666666667e-06,2.0
03302.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,24.821547767206027,4.166666666666667e-06,2.0
03303.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.16839199669468,4.166666666666667e-06,2.0
03304.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.48993060359982,4.166666666666667e-06,2.0
03305.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,24.206036034582603,4.166666666666667e-06,2.0
03306.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,21.123503121972234,4.166666666666667e-06,2.0
03307.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.35861384492516,6.25e-06,3.0
03308.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,24.327070638015265,8.333333333333334e-06,4.0
03309.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,24.79773813030153,6.25e-06,3.0
03310.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.055661896413024,6.25e-06,3.0
03311.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.902847803290207,6.25e-06,3.0
03312.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,32.083744655890634,6.25e-06,3.0
03313.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.22267787606438,4.166666666666667e-06,2.0
03314.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.40343595324901,6.25e-06,3.0
03315.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,22.93935829518657,6.25e-06,3.0
03316.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.48461533220191,8.333333333333334e-06,4.0
03317.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,30.424700629284743,6.25e-06,3.0
03318.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,38.17157607538658,6.25e-06,3.0
03319.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,30.26109477569317,4.166666666666667e-06,2.0
03320.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,33.595694290141545,6.25e-06,3.0
03321.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,40.72389959567184,4.166666666666667e-06,2.0
03322.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,29.692331654974755,8.333333333333334e-06,4.0
03323.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,26.86869853183628,1.0416666666666666e-05,5.0
03324.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,36.49845267128504,8.333333333333334e-06,4.0
03325.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,35.1161406769036,4.166666666666667e-06,2.0
03326.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,34.33173894311679,4.166666666666667e-06,2.0
03327.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.132212026081536,6.25e-06,3.0
03328.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,35.01062499617671,4.166666666666667e-06,2.0
03329.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,33.458276316575834,8.333333333333334e-06,4.0
03330.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,23.4401656685146,1.0416666666666666e-05,5.0
03331.tiff,4,Healthy,600.0,800.0,32.44628120939701,2.083333333333333e-06,1.0
03332.tiff,4,Healthy,600.0,800.0,34.04442507475056,2.083333333333333e-06,1.0
03333.tiff,4,Healthy,600.0,800.0,30.068764695138423,4.166666666666667e-06,2.0
03334.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.46019648194313,4.166666666666667e-06,2.0
03335.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,29.343838549905747,2.083333333333333e-06,1.0
03336.tiff,4,Healthy,600.0,800.0,31.561097540614508,4.166666666666667e-06,2.0
03337.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,28.30341654677649,2.083333333333333e-06,1.0
03338.tiff,4,Healthy,600.0,800.0,32.492895454565684,2.083333333333333e-06,1.0
03339.tiff,4,Healthy,600.0,800.0,32.780729210550625,2.083333333333333e-06,1.0
03340.tiff,4,Healthy,600.0,800.0,32.28405457413481,2.083333333333333e-06,1.0
03341.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.89828463805349,4.166666666666667e-06,2.0
03342.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.719485729045054,4.166666666666667e-06,2.0
03343.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,31.1647156602458,4.166666666666667e-06,2.0
03344.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.126520083980125,4.166666666666667e-06,2.0
03345.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,29.454526469504728,4.166666666666667e-06,2.0
03346.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.59081609932359,6.25e-06,3.0
03347.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.76806069822872,4.166666666666667e-06,2.0
03348.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.74250407767957,6.25e-06,3.0
03349.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.50018096637924,4.166666666666667e-06,2.0
03350.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,28.362120219414965,4.166666666666667e-06,2.0
03351.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,34.48600179921542,4.166666666666667e-06,2.0
03352.tiff,4,Healthy,600.0,800.0,33.02485887737383,4.166666666666667e-06,2.0
03353.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.19667422684228,4.166666666666667e-06,2.0
03354.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.17401106256511,4.166666666666667e-06,2.0
03355.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,31.33887225954399,6.25e-06,3.0
03356.tiff,4,Healthy,600.0,800.0,28.14151138235043,6.25e-06,3.0
03357.tiff,4,Healthy,600.0,800.0,27.83593427686354,1.0416666666666666e-05,5.0
03358.tiff,4,Healthy,600.0,800.0,31.39778951404984,6.25e-06,3.0
03359.tiff,4,Healthy,600.0,800.0,28.864612682461026,8.333333333333334e-06,4.0
03360.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.8438138484648,8.333333333333334e-06,4.0
03361.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.673344598553044,6.25e-06,3.0
03362.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.78977868380462,6.25e-06,3.0
03363.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.37421205379365,6.25e-06,3.0
03364.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.805890061685947,8.333333333333334e-06,4.0
03365.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.056937049214657,6.25e-06,3.0
03366.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.8569805814081,6.25e-06,3.0
03367.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.96684665476608,4.166666666666667e-06,2.0
03368.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.75808530017338,4.166666666666667e-06,2.0
03369.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.118554686925496,6.25e-06,3.0
03370.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.94273730361529,4.166666666666667e-06,2.0
03371.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.877716729795623,8.333333333333334e-06,4.0
03372.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,27.45048384019607,6.25e-06,3.0
03373.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,29.69542792573588,6.25e-06,3.0
03374.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.46373734287188,8.333333333333334e-06,4.0
03375.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,25.320490983361047,6.25e-06,3.0
03376.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.438889050503672,6.25e-06,3.0
03377.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,24.16354250267561,6.25e-06,3.0
03378.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,25.061012346147447,8.333333333333334e-06,4.0
03379.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,33.11287066536909,6.25e-06,3.0
03380.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,28.86944887738529,6.25e-06,3.0
03381.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,26.329155283882503,6.25e-06,3.0
03382.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,28.71082533274953,4.166666666666667e-06,2.0
03383.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,24.688133415529283,6.25e-06,3.0
03384.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,24.212392259653427,6.25e-06,3.0
03385.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,25.37854623690101,6.25e-06,3.0
03386.tiff,2,"Neurological Disorders - Autism, Schizophrenia",600.0,800.0,23.619877618672348,6.25e-06,3.0
03387.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.639242767130288,6.25e-06,3.0
03388.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.201585912658707,6.25e-06,3.0
03389.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.080858151192096,4.166666666666667e-06,2.0
03390.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,24.842081387472504,4.166666666666667e-06,2.0
03391.tiff,4,Healthy,600.0,800.0,26.103983117571435,1.0416666666666666e-05,5.0
03392.tiff,4,Healthy,600.0,800.0,24.54893210091229,8.333333333333334e-06,4.0
03393.tiff,4,Healthy,600.0,800.0,25.59379536838122,4.166666666666667e-06,2.0
03394.tiff,4,Healthy,600.0,800.0,30.05564953022328,8.333333333333334e-06,4.0
03395.tiff,4,Healthy,600.0,800.0,30.002410572994016,6.25e-06,3.0
03396.tiff,4,Healthy,600.0,800.0,23.95543050475852,8.333333333333334e-06,4.0
03397.tiff,4,Healthy,600.0,800.0,24.01458918594062,6.25e-06,3.0
03398.tiff,4,Healthy,600.0,800.0,26.76304235458374,1.0416666666666666e-05,5.0
03399.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,25.98237113663096,6.25e-06,3.0
03400.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,30.91709811612598,8.333333333333334e-06,4.0
03401.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,22.20468667234209,8.333333333333334e-06,4.0
03402.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.90839057791549,6.25e-06,3.0
03403.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.923725815542056,6.25e-06,3.0
03404.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,35.64587143609542,8.333333333333334e-06,4.0
03405.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,31.662432053010274,4.166666666666667e-06,2.0
03406.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,33.44355853048848,6.25e-06,3.0
03407.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.30346237449196,6.25e-06,3.0
03408.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,32.87703110552006,2.083333333333333e-06,1.0
03409.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.80798477282708,6.25e-06,3.0
03410.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,35.096862209748615,8.333333333333334e-06,4.0
03411.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,46.87170088098895,6.25e-06,3.0
03412.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,46.719146403693415,6.25e-06,3.0
03413.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,31.719386780419367,2.083333333333333e-06,1.0
03414.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,48.2526827727334,4.166666666666667e-06,2.0
03415.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,34.08264012262225,2.083333333333333e-06,1.0
03416.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,38.05690889029512,2.083333333333333e-06,1.0
03417.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,43.52855600259806,4.166666666666667e-06,2.0
03418.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,38.6415388521681,6.25e-06,3.0
03419.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,39.96286428008,4.166666666666667e-06,2.0
03420.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,41.70568401964801,6.25e-06,3.0
03421.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.368481718599075,8.333333333333334e-06,4.0
03422.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.80916447067261,8.333333333333334e-06,4.0
03423.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,34.48737713261145,4.166666666666667e-06,2.0
03424.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,32.871645624821,4.166666666666667e-06,2.0
03425.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.47476178856797,4.166666666666667e-06,2.0
03426.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.579472602064826,4.166666666666667e-06,2.0
03427.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,37.30952784516717,4.166666666666667e-06,2.0
03428.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,33.758685620082055,4.166666666666667e-06,2.0
03429.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.967132129317385,4.166666666666667e-06,2.0
03430.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,32.5489093448214,6.25e-06,3.0
03431.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,29.32679043113182,6.25e-06,3.0
03432.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,27.51100165066144,6.25e-06,3.0
03433.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,23.46643710659709,6.25e-06,3.0
03434.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,21.96491587629505,6.25e-06,3.0
03435.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.025677197956178,4.166666666666667e-06,2.0
03436.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,26.923973237947205,4.166666666666667e-06,2.0
03437.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,24.425139786782243,6.25e-06,3.0
03438.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,28.182054626546947,4.166666666666667e-06,2.0
03439.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,23.669255725200603,6.25e-06,3.0
03440.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,26.66322549932477,6.25e-06,3.0
03441.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.38699158475007,6.25e-06,3.0
03442.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.53236961914004,6.25e-06,3.0
03443.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,32.40897420243163,6.25e-06,3.0
03444.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.358741488866,4.166666666666667e-06,2.0
03445.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,27.685841736941565,6.25e-06,3.0
03446.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,30.93403950628933,6.25e-06,3.0
03447.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.19253795301037,6.25e-06,3.0
03448.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,28.99795514876928,4.166666666666667e-06,2.0
03449.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,36.12875981739274,4.166666666666667e-06,2.0
03450.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,28.11066826548787,6.25e-06,3.0
03451.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,37.35347178031545,8.333333333333334e-06,4.0
03452.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,25.600406454506352,6.25e-06,3.0
03453.tiff,4,Healthy,600.0,800.0,23.25645624234173,6.25e-06,3.0
03454.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,26.240875968851533,6.25e-06,3.0
03455.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,34.48798486045974,8.333333333333334e-06,4.0
03456.tiff,3,Scleroderma - Tissue Disorder,600.0,800.0,36.1118649629795,6.25e-06,3.0
03457.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,33.132216405268395,6.25e-06,3.0
03458.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,42.192400789334,8.333333333333334e-06,4.0
03459.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,35.931891970393025,1.4583333333333331e-05,7.0
03460.tiff,1,Down Syndrome - Heart Defects and Immune Issues,600.0,800.0,40.39060388658986,6.25e-06,3.0
03461.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,23.992961848494392,6.25e-06,3.0
03462.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,33.64824449298854,6.25e-06,3.0
03463.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,25.56221164402392,8.333333333333334e-06,4.0
03464.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,27.46474658510312,4.166666666666667e-06,2.0
03465.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.89803977831016,4.166666666666667e-06,2.0
03466.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,26.119497221657785,6.25e-06,3.0
03467.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,28.80875850085788,6.25e-06,3.0
03468.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,32.34191179616807,2.083333333333333e-06,1.0
03469.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,29.95807890767016,2.083333333333333e-06,1.0
03470.tiff,0,"Hypertension, Cardiovascular Disease",600.0,800.0,30.45334276723153,2.083333333333333e-06,1.0
